respondent_id,persona,age_group,gender,city_tier,education_level,employment_status,shopping_frequency,platform_1,platform_2,platform_3,primary_device,browse_time_before_purchase,cart_abandonment_freq,cart_abandon_reason,cat_fashion,cat_electronics,cat_grocery,cat_beauty,cat_home,cat_books,cat_sports,cat_toys,review_importance_score,discovery_channel,recommendation_acceptance_score,monthly_income_bracket,monthly_spend_bracket,max_single_transaction_value,discount_sensitivity_score,impulse_discount_threshold,preferred_payment_method,loyalty_member,loyalty_member_flag,delivery_importance_score,return_frequency,social_purchase_influence_freq,social_commerce_adoption,repeat_purchase_intent_score,platform_switching_propensity,review_writing_freq,festive_spend_proportion,impulse_trigger_type,ai_personalisation_comfort,will_purchase,age_enc,shopping_freq_enc,browse_time_enc,abandon_freq_enc,education_enc,city_tier_enc,income_enc,spend_enc,return_freq_enc,social_inf_enc,discount_thresh_enc,festive_enc,spend_winsorised,log_spend,gender_Female,gender_Male,gender_Non-binary,gender_Prefer not to say,city_tier_Metro (Tier 1),city_tier_Rural / town,city_tier_Tier 2 city,city_tier_Tier 3 city,employment_status_Homemaker,employment_status_Salaried (govt.),employment_status_Salaried (private),employment_status_Self-employed,employment_status_Student,employment_status_Unemployed,primary_device_Laptop / desktop,primary_device_Smartphone,primary_device_Tablet,discovery_channel_Email / app notifications,discovery_channel_Friends / family,discovery_channel_Influencer reviews,discovery_channel_Platform recommendations,discovery_channel_Search engine,discovery_channel_Social media ads,preferred_payment_method_Buy now pay later,preferred_payment_method_Cash on delivery,preferred_payment_method_Credit card,preferred_payment_method_Debit card,preferred_payment_method_Net banking,preferred_payment_method_UPI,social_commerce_adoption_No but open to it,social_commerce_adoption_No not interested,social_commerce_adoption_Yes occasionally,social_commerce_adoption_Yes regularly,impulse_trigger_type_Boredom,impulse_trigger_type_Festive sale,impulse_trigger_type_Flash sale notification,impulse_trigger_type_Gifting occasion,impulse_trigger_type_Influencer post,impulse_trigger_type_Recommendation email,cart_abandon_reason_Found better deal elsewhere,cart_abandon_reason_High delivery charges,cart_abandon_reason_High price / no discount,cart_abandon_reason_Just browsing,cart_abandon_reason_N/A - I rarely abandon,cart_abandon_reason_Payment issues,cluster,cluster_name
1368,urban_professional,25-34,Female,Metro (Tier 1),Undergraduate,Salaried (govt.),Weekly,Brand website,Amazon,Myntra,Smartphone,10-30 minutes,Never,Just browsing,0,1,0,0,1,1,1,1,4,Search engine,4,20000-50000,2000-5000,949.69,5,Discounts dont trigger,Debit card,No not interested,0,5,Rarely,Rarely,Yes occasionally,5,2,Occasionally,Less than 10pct,Gifting occasion,3,1,2,4,2,1,2,4,2,3,2,2,1,1,949.69,6.857188036744397,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,Deal hunters
1369,value_seeker,45-54,Female,Tier 3 city,Postgraduate,Self-employed,Weekly,Amazon,Brand website,,Smartphone,30-60 minutes,Rarely,High delivery charges,0,1,1,0,0,0,0,0,4,Search engine,4,100000-200000,Above 15000,7739.86,2,Above 60pct,Debit card,No but considering,0,5,Frequently,Never,Yes occasionally,1,4,Occasionally,More than 50pct,Recommendation email,2,0,4,4,3,2,3,2,4,5,4,1,5,4,7739.86,8.9542680715225,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,4,Occasional browsers
1370,urban_professional,25-34,Male,Tier 2 city,Undergraduate,Salaried (private),Daily or almost daily,Amazon,Meesho,Flipkart,Laptop / desktop,30-60 minutes,Rarely,N/A - I rarely abandon,1,1,0,1,0,1,1,0,4,Platform recommendations,3,Below 20000,Under 500,441.59,4,Discounts dont trigger,Debit card,Yes - one programme,1,3,Rarely,Sometimes,Yes occasionally,5,3,Frequently,26-50pct,Flash sale notification,5,1,2,5,3,2,2,3,1,1,2,3,1,3,441.59,6.092643833597585,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,Deal hunters
1371,homemaker,45-54,Female,Metro (Tier 1),Undergraduate,Self-employed,Monthly,Amazon,Brand website,Myntra,Tablet,10-30 minutes,Sometimes,Found better deal elsewhere,1,0,1,0,1,0,1,1,2,Social media ads,3,Below 20000,500-2000,265.15,4,41-60pct,Debit card,No not interested,0,3,Occasionally,Sometimes,Yes occasionally,3,4,Rarely,26-50pct,Gifting occasion,2,0,4,3,2,3,2,4,1,2,3,3,4,3,265.15,5.584060059618766,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,3,Value seekers
1372,premium_loyalist,25-34,Female,Metro (Tier 1),Postgraduate,Salaried (private),Weekly,Ajio,Amazon,Flipkart,Smartphone,10-30 minutes,Rarely,Found better deal elsewhere,1,1,0,0,1,1,1,0,3,Email / app notifications,2,Above 200000,5000-15000,44359.11,1,21-40pct,Debit card,Yes - multiple programmes,1,2,Rarely,Rarely,No but open to it,5,2,Never,Less than 10pct,Gifting occasion,2,1,2,4,2,2,3,4,5,4,2,2,3,1,44359.11,10.70009592117268,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,Tech-savvy explorers
1373,urban_professional,35-44,Female,Metro (Tier 1),Postgraduate,Salaried (private),Occasionally,Nykaa,Ajio,Meesho,Tablet,Under 10 minutes,Often,Found better deal elsewhere,0,1,0,0,1,0,1,0,2,Platform recommendations,3,20000-50000,500-2000,1644.18,4,Above 60pct,UPI,Yes - one programme,1,2,Never,Sometimes,Yes occasionally,3,2,Occasionally,26-50pct,Festive sale,3,1,3,2,1,4,3,4,2,2,1,3,5,3,1644.18,7.405605079705669,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,Deal hunters
1374,homemaker,25-34,Female,Metro (Tier 1),Undergraduate,Salaried (govt.),Monthly,Myntra,Flipkart,Meesho,Smartphone,More than 1 hour,Rarely,High price / no discount,1,0,1,1,1,0,0,0,4,Platform recommendations,3,20000-50000,2000-5000,2228.73,3,41-60pct,Debit card,No not interested,0,4,Never,Sometimes,Yes occasionally,3,4,Occasionally,More than 50pct,Gifting occasion,3,0,2,3,4,2,2,4,2,3,1,3,4,4,2228.73,7.709635780890662,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,4,Occasional browsers
1375,homemaker,35-44,Female,Tier 3 city,Undergraduate,Homemaker,Weekly,Flipkart,Meesho,Myntra,Laptop / desktop,10-30 minutes,Never,Found better deal elsewhere,1,0,1,1,0,1,0,0,5,Platform recommendations,4,100000-200000,2000-5000,33680.2,3,10-20pct,UPI,Yes - one programme,1,3,Frequently,Often,No but open to it,3,3,Occasionally,More than 50pct,Boredom,4,0,3,4,2,1,2,2,4,3,4,4,2,4,33680.2,10.424695097175231,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,Tech-savvy explorers
1376,homemaker,25-34,Female,Rural / town,Postgraduate,Homemaker,Monthly,Flipkart,Myntra,,Smartphone,More than 1 hour,Rarely,Just browsing,1,0,0,1,0,0,0,1,4,Social media ads,3,20000-50000,2000-5000,1278.82,4,41-60pct,Cash on delivery,No but considering,0,4,Occasionally,Rarely,Yes regularly,4,5,Rarely,More than 50pct,Gifting occasion,2,1,2,3,4,2,3,1,2,3,3,2,4,4,1278.82,7.15447472202504,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3,Value seekers
1377,urban_professional,25-34,Female,Metro (Tier 1),Doctoral,Salaried (private),Weekly,Amazon,Myntra,Nykaa,Laptop / desktop,10-30 minutes,Rarely,Just browsing,1,1,1,0,0,1,1,1,5,Friends / family,5,100000-200000,5000-15000,19563.99,2,21-40pct,UPI,No not interested,0,3,Never,Often,No but open to it,5,3,Frequently,Less than 10pct,Gifting occasion,4,0,2,4,2,2,4,4,4,4,1,4,3,1,19563.99,9.881497023527592,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Premium loyalists
1378,homemaker,35-44,Female,Metro (Tier 1),High school or below,Homemaker,Monthly,Myntra,Flipkart,Meesho,Smartphone,Under 10 minutes,Often,Payment issues,1,0,0,1,1,1,0,1,3,Friends / family,2,50000-100000,5000-15000,4704.88,4,21-40pct,Cash on delivery,No not interested,0,2,Frequently,Often,No not interested,4,2,Occasionally,26-50pct,Gifting occasion,1,1,3,3,1,4,1,4,3,4,4,4,3,3,4704.88,8.456568069599678,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,Value seekers
1379,premium_loyalist,25-34,Male,Metro (Tier 1),Postgraduate,Salaried (private),Weekly,Amazon,Meesho,Myntra,Laptop / desktop,30-60 minutes,Never,Found better deal elsewhere,0,1,0,1,1,0,0,0,3,Search engine,4,50000-100000,500-2000,2146.19,3,41-60pct,Net banking,Yes - multiple programmes,1,5,Rarely,Never,Yes occasionally,5,2,Frequently,26-50pct,Flash sale notification,4,1,2,4,3,1,3,4,3,2,2,1,4,3,2146.19,7.6719152895385,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,Tech-savvy explorers
1380,homemaker,35-44,Female,Tier 2 city,Doctoral,Homemaker,Occasionally,Flipkart,Myntra,Amazon,Laptop / desktop,10-30 minutes,Rarely,High delivery charges,0,1,1,1,1,1,0,0,3,Friends / family,1,20000-50000,Under 500,2267.74,4,Above 60pct,Cash on delivery,Yes - one programme,1,5,Rarely,Sometimes,Yes occasionally,3,2,Never,More than 50pct,Festive sale,3,0,3,2,2,2,4,3,2,1,2,3,5,4,2267.74,7.7269798902899485,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4,Occasional browsers
1381,homemaker,35-44,Female,Metro (Tier 1),Postgraduate,Homemaker,Monthly,Myntra,Meesho,,Smartphone,More than 1 hour,Sometimes,High price / no discount,0,0,1,0,1,1,0,0,5,Social media ads,2,20000-50000,500-2000,1641.53,4,10-20pct,Credit card,No but considering,0,4,Occasionally,Sometimes,No not interested,3,3,Occasionally,26-50pct,Gifting occasion,3,1,3,3,4,3,3,4,2,2,3,3,2,3,1641.53,7.403993015032148,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,Occasional browsers
1382,budget_student,18-24,Male,Tier 2 city,Undergraduate,Student,Monthly,Amazon,Flipkart,Nykaa,Laptop / desktop,Under 10 minutes,Sometimes,High delivery charges,0,1,0,0,1,1,0,0,3,Platform recommendations,4,20000-50000,2000-5000,1618.5,5,10-20pct,UPI,No but considering,0,5,Rarely,Sometimes,No but open to it,3,3,Occasionally,26-50pct,Festive sale,3,0,1,3,1,3,2,3,2,3,2,3,2,3,1618.5,7.389872738611384,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,Deal hunters
1383,urban_professional,25-34,Male,Metro (Tier 1),Postgraduate,Salaried (private),Weekly,Ajio,Amazon,Nykaa,Tablet,10-30 minutes,Never,High price / no discount,0,0,1,0,0,0,0,0,5,Email / app notifications,3,100000-200000,5000-15000,17446.95,2,41-60pct,Credit card,No but considering,0,4,Occasionally,Often,Yes occasionally,4,3,Rarely,26-50pct,Festive sale,5,1,2,4,2,1,3,4,4,4,3,4,4,3,17446.95,9.766977442219403,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Premium loyalists
1384,homemaker,35-44,Male,Tier 2 city,Postgraduate,Homemaker,Monthly,Amazon,Meesho,Ajio,Laptop / desktop,30-60 minutes,Rarely,Found better deal elsewhere,1,1,1,0,0,1,0,0,5,Social media ads,4,50000-100000,500-2000,24587.48,3,41-60pct,Debit card,Yes - one programme,1,4,Rarely,Sometimes,No not interested,2,1,Frequently,26-50pct,Influencer post,1,1,3,3,3,2,3,3,3,2,2,3,4,3,24587.48,10.110033319554264,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,Occasional browsers
1385,homemaker,35-44,Female,Tier 2 city,Doctoral,Homemaker,Monthly,Myntra,Flipkart,Amazon,Smartphone,10-30 minutes,Often,High price / no discount,1,0,1,0,0,1,1,1,5,Friends / family,4,20000-50000,Under 500,1410.65,3,Above 60pct,UPI,No not interested,0,4,Occasionally,Often,Yes occasionally,3,5,Frequently,26-50pct,Festive sale,4,0,3,3,2,4,4,3,2,1,3,4,5,3,1410.65,7.252514511972906,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,3,Value seekers
1386,budget_student,18-24,Female,Tier 3 city,Undergraduate,Student,Weekly,Myntra,Amazon,,Smartphone,More than 1 hour,Rarely,Found better deal elsewhere,0,0,1,0,0,1,0,0,4,Influencer reviews,4,Below 20000,Under 500,477.28,5,10-20pct,UPI,No not interested,0,3,Rarely,Often,No not interested,4,4,Rarely,10-25pct,Festive sale,4,0,1,4,4,2,2,2,1,1,2,4,2,2,477.28,6.170196335051379,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,Deal hunters
1387,urban_professional,35-44,Female,Metro (Tier 1),Postgraduate,Salaried (private),Monthly,Amazon,Meesho,Nykaa,Smartphone,Under 10 minutes,Rarely,High delivery charges,0,1,0,0,1,0,0,0,3,Platform recommendations,4,50000-100000,5000-15000,1526.89,4,Discounts dont trigger,UPI,No but considering,0,4,Never,Rarely,Yes occasionally,4,5,Occasionally,10-25pct,Festive sale,5,1,3,3,1,2,3,4,3,4,1,2,1,2,1526.89,7.3316429776062995,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Premium loyalists
1388,value_seeker,35-44,Female,Tier 2 city,Undergraduate,Self-employed,Monthly,Amazon,Brand website,Myntra,Smartphone,Under 10 minutes,Sometimes,High delivery charges,1,0,0,1,1,1,0,0,4,Social media ads,3,50000-100000,2000-5000,1698.52,5,10-20pct,UPI,Yes - one programme,1,4,Occasionally,Almost always,Yes regularly,3,1,Occasionally,More than 50pct,Festive sale,2,0,3,3,1,3,2,3,3,3,3,5,2,4,1698.52,7.438101137234034,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4,Occasional browsers
1389,budget_student,18-24,Male,Metro (Tier 1),Undergraduate,Student,Monthly,Amazon,Myntra,Nykaa,Smartphone,Under 10 minutes,Often,High price / no discount,0,1,0,0,0,1,0,0,5,Platform recommendations,4,20000-50000,2000-5000,1352.91,4,21-40pct,Debit card,Yes - one programme,1,3,Never,Often,Yes regularly,1,2,Occasionally,26-50pct,Influencer post,1,0,1,3,1,4,2,4,2,3,1,4,3,3,1352.91,7.210751981543661,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,Deal hunters
1390,homemaker,45-54,Female,Tier 2 city,Undergraduate,Homemaker,Weekly,Flipkart,Meesho,Amazon,Smartphone,30-60 minutes,Almost always,High delivery charges,0,0,0,0,1,0,0,1,3,Email / app notifications,5,50000-100000,5000-15000,8967.88,4,41-60pct,UPI,Yes - one programme,1,5,Rarely,Never,No not interested,4,1,Occasionally,10-25pct,Recommendation email,4,1,4,4,3,5,2,3,3,4,2,1,4,2,8967.88,9.101516086610502,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,Tech-savvy explorers
1391,premium_loyalist,45-54,Female,Metro (Tier 1),Postgraduate,Self-employed,Daily or almost daily,Amazon,Myntra,Ajio,Laptop / desktop,10-30 minutes,Never,High price / no discount,0,1,1,0,1,0,1,0,4,Search engine,2,100000-200000,Above 15000,13812.85,3,21-40pct,Debit card,Yes - multiple programmes,1,5,Rarely,Sometimes,No but open to it,3,3,Frequently,Less than 10pct,Gifting occasion,4,1,4,5,2,1,3,4,4,5,2,3,3,1,13812.85,9.533426991040669,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,Tech-savvy explorers
1392,homemaker,25-34,Male,Tier 3 city,Postgraduate,Homemaker,Occasionally,Ajio,Other,Flipkart,Smartphone,30-60 minutes,Almost always,High price / no discount,1,0,0,0,0,0,0,1,4,Social media ads,4,Above 200000,Above 15000,47199.45,2,21-40pct,UPI,No but considering,0,3,Rarely,Rarely,Yes occasionally,3,3,Frequently,26-50pct,Influencer post,1,0,2,2,3,5,3,2,5,5,2,2,3,3,47199.45,10.762158705426504,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,3,Value seekers
1393,urban_professional,35-44,Female,Metro (Tier 1),Postgraduate,Salaried (private),Monthly,Ajio,Flipkart,,Smartphone,More than 1 hour,Rarely,N/A - I rarely abandon,0,0,0,0,0,0,0,0,4,Influencer reviews,2,50000-100000,5000-15000,9188.49,4,Discounts dont trigger,Credit card,Yes - one programme,1,5,Rarely,Never,Yes occasionally,5,1,Occasionally,Less than 10pct,Festive sale,2,1,3,3,4,2,3,4,3,4,2,1,1,1,9188.49,9.12581571870645,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,Tech-savvy explorers
1394,budget_student,18-24,Male,Metro (Tier 1),Undergraduate,Student,Monthly,Myntra,Amazon,Brand website,Smartphone,30-60 minutes,Rarely,High price / no discount,1,1,1,1,0,1,0,0,5,Social media ads,4,50000-100000,2000-5000,8398.35,3,Above 60pct,Debit card,Yes - one programme,1,4,Occasionally,Often,Yes occasionally,1,2,Occasionally,More than 50pct,Influencer post,2,0,1,3,3,2,2,4,3,3,3,4,5,4,8398.35,9.035909600884963,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,Deal hunters
1395,urban_professional,25-34,Male,Tier 2 city,Postgraduate,Unemployed,Weekly,Amazon,Myntra,Flipkart,Laptop / desktop,10-30 minutes,Never,Found better deal elsewhere,1,0,0,0,1,0,0,0,2,Social media ads,5,20000-50000,500-2000,1808.61,4,41-60pct,UPI,Yes - multiple programmes,1,5,Rarely,Rarely,Yes occasionally,4,1,Occasionally,10-25pct,Festive sale,4,1,2,4,2,1,3,3,2,2,2,2,4,2,1808.61,7.5008666314297,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,Tech-savvy explorers
1396,budget_student,18-24,Female,Tier 2 city,Undergraduate,Student,Occasionally,Flipkart,Amazon,Ajio,Tablet,30-60 minutes,Rarely,Just browsing,1,1,1,0,0,0,1,0,4,Social media ads,3,20000-50000,Under 500,1832.69,3,21-40pct,UPI,No not interested,0,4,Occasionally,Rarely,Yes regularly,3,3,Frequently,10-25pct,Festive sale,2,1,1,2,3,2,2,3,2,1,3,2,3,2,1832.69,7.514085609085485,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,Deal hunters
1397,value_seeker,18-24,Female,Tier 2 city,Postgraduate,Self-employed,Occasionally,Amazon,Meesho,,Smartphone,10-30 minutes,Never,High price / no discount,1,1,1,0,0,0,0,0,3,Friends / family,2,Below 20000,Under 500,638.65,5,21-40pct,Net banking,No but considering,0,2,Occasionally,Sometimes,Yes occasionally,3,4,Frequently,More than 50pct,Recommendation email,2,0,1,2,2,1,3,3,1,1,3,3,3,4,638.65,6.460921151763044,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Deal hunters
1398,homemaker,55+,Male,Tier 2 city,Undergraduate,Homemaker,Occasionally,Amazon,Meesho,,Tablet,30-60 minutes,Sometimes,High price / no discount,1,0,1,0,1,0,0,1,5,Friends / family,4,50000-100000,5000-15000,7417.46,4,41-60pct,Credit card,Yes - one programme,1,5,Occasionally,Often,Yes regularly,3,2,Rarely,26-50pct,Festive sale,3,0,5,2,3,3,2,3,3,4,3,4,4,3,7417.46,8.91172676745072,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,3,Value seekers
1399,urban_professional,25-34,Male,Metro (Tier 1),Doctoral,Salaried (private),Weekly,Flipkart,Amazon,,Tablet,10-30 minutes,Rarely,Just browsing,1,1,1,0,1,1,1,0,3,Platform recommendations,4,Above 200000,Above 15000,49045.09,2,10-20pct,UPI,Yes - multiple programmes,1,4,Occasionally,Often,Yes occasionally,4,3,Occasionally,26-50pct,Flash sale notification,5,0,2,4,2,2,4,4,5,5,3,4,2,3,49045.09,10.80051574723917,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,Tech-savvy explorers
1400,urban_professional,25-34,Male,Metro (Tier 1),Doctoral,Salaried (private),Daily or almost daily,Flipkart,Myntra,Meesho,Laptop / desktop,10-30 minutes,Sometimes,N/A - I rarely abandon,1,1,1,1,0,1,1,0,3,Platform recommendations,4,100000-200000,2000-5000,3761.66,3,10-20pct,Credit card,No but considering,0,4,Occasionally,Sometimes,Yes occasionally,5,4,Occasionally,10-25pct,Boredom,4,1,2,5,2,3,4,4,4,3,3,3,2,2,3761.66,8.232881433069917,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Premium loyalists
1401,budget_student,18-24,Male,Tier 2 city,Undergraduate,Student,Monthly,Meesho,Nykaa,Myntra,Smartphone,10-30 minutes,Almost always,High delivery charges,0,0,1,0,0,0,1,0,2,Friends / family,4,Below 20000,Under 500,1389.26,4,21-40pct,UPI,No but considering,0,5,Rarely,Sometimes,Yes regularly,3,3,Occasionally,10-25pct,Flash sale notification,4,0,1,3,2,5,2,3,1,1,2,3,3,2,1389.26,7.237246058992712,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,Deal hunters
1402,urban_professional,35-44,Female,Metro (Tier 1),Doctoral,Salaried (govt.),Weekly,Ajio,Meesho,,Laptop / desktop,Under 10 minutes,Sometimes,N/A - I rarely abandon,0,1,0,1,0,0,1,1,4,Social media ads,5,50000-100000,500-2000,6053.05,3,Above 60pct,Net banking,Yes - one programme,1,5,Occasionally,Often,Yes occasionally,4,2,Occasionally,More than 50pct,Boredom,3,1,3,4,1,3,4,4,3,2,3,4,5,4,6053.05,8.708482748549871,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,Tech-savvy explorers
1403,budget_student,18-24,Male,Rural / town,Undergraduate,Student,Weekly,Meesho,Myntra,Amazon,Smartphone,30-60 minutes,Almost always,Found better deal elsewhere,0,0,1,0,0,1,0,0,5,Influencer reviews,3,20000-50000,2000-5000,1111.7,4,41-60pct,Debit card,No not interested,0,4,Rarely,Sometimes,Yes occasionally,3,4,Frequently,10-25pct,Festive sale,3,1,1,4,3,5,2,1,2,3,2,3,4,2,1111.7,7.014544773163655,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,Deal hunters
1404,budget_student,18-24,Male,Tier 3 city,Undergraduate,Salaried (private),Monthly,Other,Flipkart,Myntra,Smartphone,More than 1 hour,Often,Found better deal elsewhere,0,1,0,1,0,0,0,1,3,Platform recommendations,3,50000-100000,5000-15000,3760.32,4,10-20pct,UPI,Yes - one programme,1,5,Occasionally,Often,Yes occasionally,3,2,Never,26-50pct,Flash sale notification,3,1,1,3,4,4,2,2,3,4,3,4,2,3,3760.32,8.23252523860524,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,3,Value seekers
1405,urban_professional,35-44,Male,Tier 2 city,Postgraduate,Salaried (private),Weekly,Myntra,Amazon,Meesho,Smartphone,30-60 minutes,Rarely,N/A - I rarely abandon,0,1,0,0,1,0,0,1,4,Influencer reviews,4,100000-200000,Above 15000,6540.42,4,21-40pct,UPI,Yes - multiple programmes,1,4,Rarely,Sometimes,Yes regularly,4,3,Frequently,10-25pct,Festive sale,5,1,3,4,3,2,3,3,4,5,2,3,3,2,6540.42,8.785909546265202,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,Tech-savvy explorers
